EFECTIVO,CXC,INVENTARIO,EQ_OFICINA,EQ_TRANSPORTE,TERRENOS_Y_CONSTRUCCIONES,CXP,CONTRIBUCIONES_X_PAGAR,ANTICIPOS_CTE,CAP_SOCIAL,UTILIDADES_ACUMULADAS,UTILIDAD_O_PERDIDA,TOTAL_VENTAS,TOTAL_COMPRAS,UTILIDAD_BRUTA,TOTAL_GASTOS,OBJETIVO
35574.88085,100492.9708,803157.8872,55455.98557,217631.7566,7329674.054,843996.5876,,11411.70301,115049.5082,-1616714.562,-264665.7055,15849646.32,2060229.171,1217825.626,3810829.188,Aceptado
7254964.712,37080111.97,,11011939.37,4847241.329,-10020201.39,,162539.7045,1399472.426,991520.0697,9768640.032,76784.84708,310012682.1,263680938.8,,,Aceptado
171153.3816,,13864927.58,61430.01822,433339.3784,7952927.915,3107453.483,345461.1561,2482953.109,7482500.277,-3734999.164,-4261255.528,13617545.09,,722729.5578,3131011.917,Aceptado
,18052788.43,6655267.079,,2714020.796,-5122285.291,,230580.9258,3079269.057,3893452.626,,-391782.3751,140188316.6,171099856.6,31472146.81,25351012.65,Aceptado
73955.82201,519137.7569,,114583.1206,831554.6388,-95325.69047,343444.957,25340.20041,11253.25298,95667.26417,-6543895.566,613482.2877,16343440.73,5966728.249,3831273.342,4563769.639,Aceptado
270052.4765,4193019.8,715779.0594,292932.9005,1833789.368,,2301534.074,130180.3274,,374050.1378,8014587.562,271921.4875,71798957.13,27541008.76,12461249.04,11625258.18,Aceptado
835047.8124,12098924.36,13258246.45,2171523.975,2503387.668,4831742.078,26367072.6,415593.4016,2554736.793,,,-1838718.505,,59643236.42,11377403.33,,Aceptado
397233.1008,9249132.428,,8083703.771,4592766.68,44046.00368,,116243.223,,31568.06146,10635117,-1337301.186,176668165.2,57258726.37,11908513.53,,Aceptado
3568659.914,71613836.37,30714696.67,6473620.54,4769492.291,-2191058.746,76119553.93,1622378.331,5945804.697,4993202.24,24109694.59,-2383016.669,504004028.3,567189279.3,48438974.88,47502497.21,Aceptado
2781285.837,39233421.82,13320028.06,5576549.818,1322172.237,-796264.0342,54143721.59,387322.3694,3458475.877,3496668.516,10457714.02,,153548799.9,138176823.7,25821588.16,32043385.74,Aceptado
887047.1297,24509250.97,61336806.43,254150.9502,1927360.361,,72964463.55,208904.0355,,6040969.417,,-3788784.757,279317969.9,416168540,49803693.41,34232188.95,Aceptado
1351004.205,6794659.166,60044.89551,1087599.801,1756937.862,,4389674.193,,3452014.594,,13062763.7,-961070.3878,80553929.22,18862484.74,,3018549.794,Aceptado
63319.10677,864297.619,7369855.386,10251.57631,,6477995.888,800518.8867,193812.8664,102442.3983,2164963.778,2871919.447,752739.6437,54303973.07,,11706626.16,9104082.193,Aceptado
,5504339.567,838041.2077,,983621.7658,-3702311.56,4941606.725,91551.5913,815042.9667,,4004648.288,642989.6498,,6630891.5,8469237.933,8630168.6,Aceptado
1467751.35,46259178.85,,17575853.73,790396.2386,4686919.05,66142441.36,3326835.34,17214281.29,4565963.168,14851836.54,-7708374.358,,258130556.4,13285903.18,14289620.59,Aceptado
432968.8239,19475459.7,43310570.38,312859.1362,,7085384.913,73280334.16,517262.5192,6775677.073,8035860.724,3152121.006,-6334913.679,70786115.94,263438984.8,,23515406.43,Aceptado
27070.97022,62730.32357,3813846.89,6308.472696,,8451229.415,,24575.3168,168277.2541,1594727.022,-11475206.93,-441749.3611,6777523.053,1348633.476,742499.1692,1341796.981,Aceptado
,,5863.104085,39272.4523,14560.16461,-2400791.682,21531.92161,45355.37975,6645.623252,140456.2311,-10329881.54,883592.485,865470.0262,,1807800.708,1535295.529,Aceptado
743368.55,13198027.62,49716950.83,85052.80238,1603578.679,7200302.83,,236946.6559,,10795563.92,2155189.642,-3180538.643,,155027730.8,17427956.8,18596319.62,Aceptado
483183.5153,,263429.092,,1388369.596,-2790281.208,,59053.03013,,222696.0785,1849915.785,-421187.8247,52744678.34,24413123.99,,11916008.91,Aceptado
1978973.257,,22883466.65,5556218.74,2836785.074,6147174.849,43148757.67,870790.0658,622833.6683,7586140.918,2474499.173,-160430.6608,,181438856.6,37539030.47,53885784.66,Aceptado
476140.2451,19251539.25,,498039.8134,2967089.483,8350086.631,,,,11487283.78,2917060.52,-2154803.068,191983367.6,147503269.9,21686918.95,24487498.87,Aceptado
426072.5315,,,,432047.2038,,44378142.06,389266.264,1877895.678,769197.9031,,-5313553.466,57540464.74,90707266.24,21504648.21,19584272.82,Aceptado
19212.53576,84883.34467,228903.488,60029.24486,82117.91748,7184913.091,79652.8752,149381.8144,112873.9698,982108.1157,-12962428.8,-610809.9161,411506.7908,2994930.982,,1277532.586,Aceptado
2396849.538,19245387.2,12483005.97,1002165.441,1792551.827,-2328311.971,27360656.85,477265.1773,2858688.931,5005130.388,9547140.971,,187517981.8,66239370.73,45503395.15,,Aceptado
,18220744.53,5242323.234,355407.916,,-7994459.79,11582549.86,289484.8673,1959061.262,2184154.258,15071940.59,-970796.6172,175309907.7,123744635.9,,19031169.38,Aceptado
,31807048.95,26920315.46,789807.5387,1656785.042,5346958.353,61174995.4,540854.3903,4443235.137,2290024.901,,,261320327.5,148336360.2,49224317.97,25330699.71,Aceptado
842958.1177,7322783.761,607325.6759,216146.5009,1715992.886,-11867619.1,5005899.474,101079.6868,3245764.945,425765.8238,15632828.03,-914331.8706,,34859404.68,10450719.11,5015029.28,Aceptado
1211533.342,1915439.658,6329509.347,,,-169786.1961,6124039.79,322114.8632,827580.4897,9790790.901,-2231932.545,-158801.7821,50052274.13,51804504.68,11945886.81,15637082.28,Aceptado
576202.9891,24610582.04,8721205.397,,2204118.357,1490811.701,28662898.92,151480.7004,311969.6704,1223702.084,7908146.821,,214499804.3,,40500446.47,36703668.73,Aceptado
844054.14,,12171717.05,1850893.313,1728478.322,34091.91539,51284199.67,320079.8521,2671498.667,3107136.854,,-1745688.037,218720458.1,,38782627.91,,Aceptado
1927748.632,12236524.79,22728874.66,,793354.7202,,24053800.9,953734.6873,5872406.389,12680992.78,,-3736006.203,80722719.15,,9703303.451,14319378.73,Aceptado
1828906.521,10702375.44,1497311.625,12385444.58,2956631.821,-4148725.636,11175331.85,130045.7886,2089827.959,,9016085.075,-785005.9313,135776886.1,33674515.8,8641283.054,9871019.599,Aceptado
,276876.6631,7325454.109,112619.7785,214797.1032,8596976.765,3526899.888,69669.82965,58962.74662,,,127490.2226,12713261.01,5026127.589,,10446298.52,Aceptado
62174.8637,1094.377337,215.470946,80814.91999,1105946.482,-405426.384,,11096.15551,130453.5861,,-16259738.02,-42924.84825,913821.1875,2963197.109,15623.51481,64736.33306,Aceptado
435277.4274,,96886.26801,389807.6485,,-6287864.783,2320682.51,280648.037,1083932.592,,-2735943.296,-2933455.948,5645009.873,31967435,3388671.619,3258067.22,Aceptado
1003097.926,21101987.23,,661247.565,770408.1222,1807081.867,37078382,548009.2406,6414648.005,3169119.975,13011576.46,-5680682.889,128789463.4,132131046.2,,13883072.17,Aceptado
41317.52685,7518557.621,3356304.547,328049.9036,284358.2089,7027293.823,12034341.51,168691.3128,115134.9856,261380.8633,5451053.728,-4790965.254,39956857.12,19796495.11,,9330699.623,Aceptado
946222.6067,10131466.43,1181514.019,1054605.99,2993996.326,,8714075.925,116118.1633,6088966.292,,20152546.14,-2999350.306,191597830.1,58664988.75,6268923.042,3410009.306,Aceptado
42472.42667,8132801.294,1272850.991,333233.4724,301900.8548,4334822.719,10189087.78,74792.82277,256530.999,67405.85086,10476024.99,-3186997.679,43668808.84,10837811.9,5468017.997,7709589.09,Aceptado
2835873.068,35668061.92,3678899.143,5607827.819,3678929.693,,31625698.57,432731.8586,,2262965.747,18371312.17,-1519826.127,236247429.5,,,,Aceptado
1173550.057,4659124.771,5026727.069,888556.9531,1644786.264,2139771.452,7214843.842,494616.6655,810206.4393,6077182.229,-1601085.218,379609.5529,51959345.51,43476392.71,,20287762.93,Aceptado
146786.7113,688494.7953,3338992.868,136830.9325,,,2650012.096,90832.7377,603142.225,758221.0802,-760585.3561,-1566091.785,33415199.57,,1266142.238,,Aceptado
987127.0797,5357050.199,,444883.4225,1193699.067,,5333574.987,172128.3675,,1004851.34,9358088.441,17391.62957,71605008.81,29274333.16,13159438.44,9311668.094,Aceptado
134150.0759,215725.6025,755449.292,29426.99126,132706.6763,3226007.373,485372.896,137264.8195,112093.9143,2637708.481,-7571079.826,-1887744.893,3689455.963,9743575.608,879992.7399,3159634.089,Aceptado
30482.21519,410892.3194,2513940.783,3036.569884,,6888273.945,637423.6368,,5537.741455,1280116.532,-6215782.064,894511.2964,14290693.78,1380960.921,7381851.381,8274823.361,Aceptado
453688.9307,15972830.69,5560542.364,5057101.149,2180390.335,3404300.682,,262335.9082,2135985.136,392241.2078,7312708.748,-5660480.836,,132724221.6,4964675.343,9738599.315,Aceptado
173573.1899,,,478549.0659,,8444017.133,52065606.25,1281013.324,,,16889434.83,-7886241.525,96712700.72,7760541.344,2659187.05,1548904.248,Aceptado
,38555878.91,30651957.85,9277352.622,795707.0714,7225187.772,64087568.36,664878.2925,6864506.738,98157.10604,,-8716171.436,123065632.3,,2605584.304,8962387.996,Aceptado
,2056884,8119159.647,95726.96787,222452.547,7100973.874,3580797.904,,640385.0514,4972433.317,-7357464.061,-1813117.84,15075375.53,10182849.29,,,Aceptado
16936915.98,,9962581.719,26024622.11,6069233.682,-6333236.933,53733978.13,293979.7584,1838510.298,3339735.988,3707791.772,-486498.1563,278961150.9,952852577.4,45133801.59,51964640.66,Aceptado
76181.64983,416160.4655,47631.91185,32426.2819,,,231889.1175,63873.2398,15173.33293,1530180.417,-3612011.633,1031633.627,18452348.11,6363021.815,5715551.954,7191044.346,Aceptado
2958543.073,17512539.9,256831.443,9687634.813,2610666.843,,,620003.9427,1591289.358,1067482.769,10390178.95,367571.2988,90031391.28,98743248.99,34980272.69,21609598.89,Aceptado
444113.8661,23354654.89,11442549.96,11374549.26,2022249.966,4860436.227,51545452.81,,3204644.067,92435.40565,17159627.49,-5045175.937,,76969863.52,14071400.88,15065862.35,Aceptado
189434.6463,4186247.601,1733710.951,224249.7137,260142.1441,,8763831.418,135504.6248,2574538.293,992593.3477,6329075.491,-5468090.341,27359997.22,17885532.53,1183386.184,2170861.218,Aceptado
34003.20868,742600.4191,1656702.17,,84148.5917,6118443.268,1770696.88,152680.8905,101044.9756,41313.23863,,-4049938.806,12060307.13,6914662.876,2310946.574,2927216.628,Aceptado
42297.52048,195060.1385,1338582.946,144862.95,135913.9706,7909217.39,,96519.26088,37974.76636,311713.7395,,-3812955.177,3120541.8,,1333265.9,2990799.443,Aceptado
,326173.2456,5620087.183,37234.21436,26028.5794,8767741.672,4453648.22,74107.01588,249770.5882,1951006.045,-13320711.48,-2006662.315,4103273.149,2649309.975,4365560.037,3147199.419,Aceptado
307171.02,4530264.79,,180032.3527,,6284788.518,,150081.6599,26925.11214,3198154.301,,676866.8492,38006191.27,9181965.328,,29436694.88,Aceptado
15819805.27,,52206694.45,8110637.76,1176480.152,-2033415.2,104974322.6,,,7499899.998,,,,910221077.1,27541598.72,38364304.16,Aceptado
,37659730.76,41593466.01,955692.8727,1780672.484,4951154.836,82359964.08,,5091372.791,,19416160.38,-6472669.876,391156491.1,244388544,23134614.13,21993247.43,Aceptado
,8622673.431,,846767.2153,1247793.639,713085.9274,12577995.81,452689.9976,1660375.588,1584267.009,,-4833426.63,79087783.84,104256144,4216438.415,10544906,Aceptado
3060174.26,46460642.53,25004893.79,3351992.599,,-226747.6071,43947861.2,7039694.069,11140258.07,15224988.19,16913393.44,-3910106.076,171652491,,23121923.3,24784673.59,Aceptado
352178.3061,,13803037.29,275592.8778,109043.5483,7152600.573,20412924.49,183198.1728,958686.0493,2878294.803,-4518075.364,-1852389.134,34440280.41,14495792.98,18559769.55,14023672.77,Aceptado
254588.7756,1393958.288,,34129.72158,203126.5852,-1509637.158,1126845.041,263305.3549,97594.90022,,-3005041.5,,12672762.3,4001461.93,5783393.159,9860377.953,Aceptado
51855.90375,138.727851,9710.966323,,138453.1756,5318386.213,5148.533804,,9916.914266,462258.1066,-21159455.9,1052168.18,,475659.3388,196874.5665,389203.4569,Aceptado
2353736.071,42623156.75,2749951.335,5984672.445,1892017.68,-11606690.92,26347170.02,549029.5041,4945302.252,,,-3870868.436,223740781.3,102335281.9,,14838940.83,Aceptado
128192.8163,8666760.95,51276387.99,390147.6493,409388.6305,8952943.306,26328571.97,1684599.255,2109366.599,14665489.59,-4285739.093,-3656005.344,40242954.07,28376392.36,9320362.008,17529789.34,Aceptado
157322.2343,16062452.17,23733954.54,1237765.089,178169.5992,8328241.202,50380088.56,342841.0409,2506726.494,2155176.247,3092397.882,,46686890.6,48947539.3,14956171.98,15925206.59,Aceptado
178623.885,7324088.316,13290848.42,104274.0706,696929.0612,6034469.065,13885228.24,,469600.3568,3178162.352,3805296.648,-1210667.503,72653891.53,43229007.8,20755244.16,20961870.51,Aceptado
3563371.75,29526008.99,5881305.407,1714081.022,,-8253167.078,19027797.75,,,2937237.061,,,106415150.6,87727867.1,26240811.41,,Aceptado
,5270667.497,645281.8131,4037061.099,413313.9105,-983385.356,20105425.83,156158.316,,1696032.887,-3176442.486,-3033538.001,16246160.52,,7254726.141,10083470.76,Aceptado
247575.7631,,2066427.571,21672.31582,39489.80715,-1153294.086,,98061.80124,60144.09036,3103360.494,,-107966.3454,,5910576.561,6418987.952,14859449.56,Aceptado
338587.3945,2236762.53,203620.713,6873630.018,,-440226.5895,,160276.2174,1608910.321,99298.6971,4270621.828,-645699.1636,59520906.2,29465595.27,3881363.429,,Aceptado
1956969.708,10748618.9,4195242.672,2297859.292,,-5065540.758,12207439.22,,7649962.047,1910353.471,14538358.99,,149896952.2,72647043.98,,,Aceptado
199422.7291,14023623.88,2122041.931,325799.0005,283135.0675,,,160985.9288,76981.43,1516623.646,5951407.114,-1460470.669,61058200.65,,15736030.04,23986722.46,Aceptado
218197.9062,8158.884644,0.050197,168589.7737,711761.3278,-12662077.25,5934.940334,,7987.450791,87956.93865,-9395479.512,1168130.55,2252256.641,1149049.641,524498.0257,761102.1615,Aceptado
,2613605.673,,173842.412,1383875.058,-5439191.143,2040556.249,474037.5796,1052928.319,1928146.949,6828948.666,-900773.2449,54338504.93,,9676954.518,7033480.651,Aceptado
1485630.683,7874754.454,424476.5022,,3649485.493,-7952632.779,4997572.227,354960.7375,3927981.408,1263901.312,10194199.77,15566.86648,93345124.66,37241209.36,7454138.871,7078233.13,Aceptado
1207246.816,9836939.921,10020315.57,240711.5702,2786679.517,,14379399.02,,1515987.282,4628890.437,3873136.401,-692615.2879,,156932537.3,19007676.49,21468753.55,Aceptado
260023.0264,45974525.47,38425557.06,2636276.334,2086605.186,6592708.389,84460959.35,,,208221.5921,20182302.3,-5659019.797,,227733284.9,39715688.89,26666036.69,Aceptado
1386729.84,34212811.43,10447749.57,1179986.36,2219183.257,-6114017.343,,,1137498.259,207014.1668,,-1127193.988,327502399.1,122479353.7,40629260.85,,Aceptado
702649.6464,54496646.22,42608159.85,1253162.402,1924428.488,,68834772.35,249193.8476,2542278.661,1117683.69,15998182.85,-4058507.165,319878815.2,388262136.3,54772300.16,42029361.54,Aceptado
50013.35732,1032.80705,234084.8905,1431.311945,69695.47439,3339547.249,,45166.99383,,1021847.165,-8619841.888,953984.8791,2631454.426,559551.7814,460878.5035,443379.5952,Aceptado
165301.4967,,18052222.25,32464.84535,1481684.655,6195348.67,4191833.39,539173.9928,3676178.525,6828947.835,5218616.439,-4088719.233,55795843.25,88710065,4268729.353,5033255.816,Aceptado
1890965.482,47027527.86,59610382.97,304380.1323,830988.7577,4133987.223,74492591.59,1012508.342,10892785.48,19504141.26,,,173605872.8,322942074.7,53993167.33,39784322.62,Aceptado
718819.374,10874365.13,15830809.99,567566.2865,,6053893.082,25090795.22,,4329320.86,7868455.416,1419283.532,-83880.39848,87664126.26,15303156.56,25093478.3,15520928.25,Aceptado
,19235745.6,1402673.229,5378036.81,1488029.934,-6459396.851,16828282.49,227218.9346,8484950.606,3117080.84,5431686.102,-2061009.221,54869634.17,51261880.73,8339984.554,7784503.427,Aceptado
,731123.9805,261367.8943,37819.33699,168785.5471,-3172414.942,,22779.09546,276487.2718,34947.06012,,-6550301.923,5383067.979,28003582.06,,937297.5283,Aceptado
585659.1467,2349956.294,,51222.45079,81553.69874,6893396.103,,,3863380.943,16893201.26,-3514472.278,475306.7451,22107594.76,,13224022.45,9061248.879,Aceptado
43249.36463,3569465.364,10110058.61,63349.73832,186329.0824,,,136215.6449,329306.8348,3986904.688,-5907417.209,-2393833.762,13412841.85,18345020.24,8812879.324,11536948.71,Aceptado
72292.58472,1785649.354,7959172.294,182705.6231,92039.1919,8464957.169,9711262.382,78743.75053,76815.64054,1089723.739,-12190768.23,-1047988.949,14075782.82,8356392.79,15406351.86,13138130.78,Aceptado
,3672922.591,720893.3474,307633.1908,84587.92772,5698556.981,7314080.087,179934.6272,290999.1117,943913.4063,427695.5688,-2666039.284,14971150.47,4424828.721,,4489617.965,Aceptado
,121909308.3,,33099665.02,5982935.519,,80957799.04,1976277.876,11341477.98,3068732.585,33447928.38,-2116826.951,686703922.4,682565997.8,,49012231.56,Aceptado
586585.8983,,,91500.25728,1322904.856,-1476435.039,,145976.4779,611858.7886,3962775.535,-6507664.6,919021.0963,23516913.32,11148664.92,6553379.475,5674748.057,Aceptado
,9765052.651,13653019.88,642273.4223,,6554875.182,23924469.01,600395.0636,1689540.788,3625816.577,,-3296216.08,53039942.72,25655351.42,14114389.39,13613581.46,Aceptado
151923.6318,112359.1812,5609908.707,10343.58991,1006586.899,3889709.146,294416.3833,77262.59336,1858761.142,798688.9808,4903453.772,-2173056.619,44370441.43,9110809.369,347493.5918,,Aceptado
,406782.9225,,111695.7343,352205.853,6567374.541,2598222.565,491593.3832,1601455.228,5483764.667,-6471762.558,-2874907.2,7947433.104,18527772.79,2966159.572,2797623.294,Aceptado
6770966.348,10771946.41,34295.20417,3598919.716,1984345.136,-13929741.62,5761195.101,620374.0989,1659078.243,9600237.708,-1525839.749,,35031805.54,,26893593.8,19595064.78,Aceptado
367813.0147,3226934.532,41736.00369,,51956.57724,-4813722.791,3599854.225,93851.62143,,916284.3102,-1531416.745,-543515.8547,4394900.55,4222348.188,4027470.647,5920475.926,Aceptado
13667.42602,260522.2509,,163138.468,40239.41733,8553814.194,3690864.927,30493.81982,76767.47152,,-5569222.472,,8954189.644,,,,Aceptado
2041410.32,23650606.3,1724709.355,,2159736.238,-11198220.52,28118685.58,207868.5573,4144258.487,295926.6223,18360707.91,-3199187.747,,151995281.3,19286866.71,14174596.52,Aceptado
735244.0421,,,,476752.9516,2561767.937,35103406.56,1460304.48,,4005111.251,10742920.56,-1330975.135,92045999.67,62140776.03,42645584.29,38730030.04,Aceptado
364932.8858,831140.6438,39408.71848,446612.0909,430237.3042,-9866774.269,326207.8422,257277.5854,,156490.0705,7078100.176,-4501173.452,6689299.573,16342093.14,530750.2132,,Aceptado
112678.597,643236.1341,,21504.9812,,755936.1385,552373.0266,26985.99355,,58153.83697,,-35179.76629,24932611.89,5948670.068,3530760.265,9270044.283,Aceptado
4670648.885,24670912.23,1084528.259,10757809.03,2542837.46,-10262849.27,11846662.84,1302149.272,,4585797.105,10810689.51,157004.5794,94838002.98,68351052.55,,18825691.93,Aceptado
,,615912.9023,1255129.863,471701.4836,-3973588.003,3866413.651,139991.2252,319301.1933,3541.673239,,-3657644.234,30246103.49,33637975.63,8562304.738,7726134.87,Aceptado
